ing_id,std_name,lv1,lv2,freq,matched_kca,matched_agrofood,matched_any_reference,agro_category_ref,kca_category_ref,std_name_2nd,source_file,std_name_normalized
M66327,발사믹글레이즈선택딸기드레싱플레인요구르트,기타,기타,1,False,True,True,,,발사믹글레이즈선택딸기드레싱플레인요구르트,완3,발사믹글레이즈선택딸기드레싱플레인요구르트
M66357,드라이오레가노,기타,기타,1,False,False,False,,,드라이오레가노,완3,드라이오레가노
M66377,유리용기모히또탄산수,양념·기름,기름,1,False,False,False,,,유리용기모히또탄산수,완3,유리용기모히또탄산수
M66397,편의점수육,채소류,잎채소,1,False,False,False,,,편의점수육,완3,편의점수육
M66417,얼린딸기계량,기타,기타,1,False,True,True,,,얼린딸기계량,완3,얼린딸기계량
M66467,핫케잌가루국자대로,곡류·면,밀가루·전분,1,False,False,False,,,핫케잌가루국자대로,완3,핫케잌가루국자대로
M66487,삶아손질된소라,기타,기타,1,False,False,False,,,삶아손질된소라,완3,삶아손질된소라
M66507,소바용소스,기타,기타,1,False,False,False,,,소바용소스,완3,소바용소스
M66517,셀러리가루,곡류·면,밀가루·전분,1,False,False,False,,,셀러리가루,완3,셀러리가루
M66537,잘익은맛김치,어패류,해조류,1,False,False,False,,,잘익은맛김치,완3,잘익은맛김치
M66547,샤인머스켓포도,과일·견과,과일,1,False,True,True,,,샤인머스켓포도,완3,샤인머스켓포도
M66557,오설록말차가루,곡류·면,밀가루·전분,1,False,False,False,,,오설록말차가루,완3,오설록말차가루
M66577,사천짜파게티후레이크스프,채소류,양념채소,1,False,False,False,,,사천짜파게티후레이크스프,완3,사천짜파게티후레이크스프
M66607,튀김오일,어패류,해조류,1,False,True,True,,,튀김오일,완3,튀김오일
M66647,브런치,기타,기타,1,False,False,False,,,브런치,완3,브런치
M66657,오미자차가루,곡류·면,밀가루·전분,1,False,False,False,,,오미자차가루,완3,오미자차가루
M66697,본설렁탕,기타,기타,1,False,False,False,,,본설렁탕,완3,본설렁탕
M66707,청피망홍피망,곡류·면,밀가루·전분,1,False,True,True,,,청피망홍피망,완3,청피망홍피망
M66717,메밀액기스,기타,기타,1,False,True,True,,,메밀액기스,완3,메밀액기스
M66727,해산물가루천연조미료,곡류·면,밀가루·전분,1,False,False,False,,,해산물가루천연조미료,완3,해산물가루천연조미료
M66747,아기짜장가루,곡류·면,밀가루·전분,1,False,False,False,,,아기짜장가루,완3,아기짜장가루
M66787,데리야끼닭꼬치,육류·계란,닭고기,1,False,False,False,,,데리야끼닭꼬치,완3,데리야끼닭꼬치
M66837,썰어둔무,기타,기타,1,False,False,False,,,썰어둔무,완3,썰어둔무
M66867,전분타피오카,곡류·면,밀가루·전분,1,False,False,False,,,전분타피오카,완3,전분타피오카
M66877,가당요거트파우더,채소류,양념채소,1,False,False,False,,,가당요거트파우더,완3,가당요거트파우더
M66897,야채건더기,기타,기타,1,False,False,False,,,야채건더기,완3,야채건더기
M66927,무새깨손가락길이,과일·견과,견과·씨앗,1,False,False,False,,,무새깨손가락길이,완3,무새깨손가락길이
M66937,버섯아무버섯,채소류,버섯,1,False,False,False,,,버섯아무버섯,완3,버섯아무버섯
M66957,춘권피,기타,기타,1,False,False,False,,,춘권피,완3,춘권피
M66967,플랜트볼,기타,기타,1,False,False,False,,,플랜트볼,완3,플랜트볼
M66987,코코넛유,양념·기름,기름,1,False,False,False,,,코코넛유,완3,코코넛유
M66997,베트남매운소스,채소류,양념채소,1,False,True,True,,,베트남매운소스,완3,베트남매운소스
M67007,순대밥,기타,기타,1,False,False,False,,,순대밥,완3,순대밥
M67017,운차이,기타,기타,1,False,False,False,,,운차이,완3,운차이
M67037,철판이형제,양념·기름,기름,1,False,False,False,,,철판이형제,완3,철판이형제
M67047,오디,기타,기타,1,False,False,False,,,오디,완3,오디
M67057,물김치육수,양념·기름,액젓·국물조미료,1,False,False,False,,,물김치육수,완3,물김치육수
M67077,새싹아쿠아소스물,기타,물·음료,1,False,False,False,,,새싹아쿠아소스물,완3,새싹아쿠아소스물
M67097,옥수수가루콘밀,곡류·면,밀가루·전분,1,False,True,True,,,옥수수가루콘밀,완3,옥수수가루콘밀
M67107,식요융,기타,기타,1,False,False,False,,,식요융,완3,식요융
M67117,도다리한,기타,기타,1,False,False,False,,,도다리한,완3,도다리한
M67127,마사고,기타,기타,1,False,False,False,,,마사고,완3,마사고
M67137,깨장식용,과일·견과,견과·씨앗,1,False,False,False,,,깨장식용,완3,깨장식용
P00333,덧바른잼,기타,기타,1,False,True,True,,,덧바른잼,완3,덧바른잼
M67157,물적당량고기밑간간,양념·기름,당류,1,False,False,False,,,물적당량고기,완3,물적당량고기밑간간
M67167,슈페츨레,기타,기타,1,False,False,False,,,슈페츨레,완3,슈페츨레
M67197,팽이버섯은,채소류,버섯,1,False,True,True,,,팽이버섯은,완3,팽이버섯은
M67207,토핑잼,기타,기타,1,False,False,False,,,토핑잼,완3,토핑잼
M67217,수염이달린옥수수,기타,기타,1,False,True,True,,,수염이달린옥수수,완3,수염이달린옥수수
M67227,김볶음,어패류,해조류,1,False,False,False,,,김볶음,완3,김볶음
M67247,수연소면칠갑농산,곡류·면,면류,1,False,False,False,,,수연소면칠갑농산,완3,수연소면칠갑농산
M67267,파양껏,채소류,양념채소,1,False,False,False,,,파양껏,완3,파양껏
M67297,갓소스,기타,기타,1,False,False,False,,,갓소스,완3,갓소스
M67317,바질럽드,기타,기타,1,False,False,False,,,바질럽드,완3,바질럽드
M67327,쌀뜨물자박하게,곡류·면,쌀,1,False,False,False,,,쌀뜨물자박하게,완3,쌀뜨물자박하게
M67337,맵쌀반죽,양념·기름,기름,1,False,False,False,,,맵쌀반죽,완3,맵쌀반죽
M67357,동전육수빻아서준비,양념·기름,액젓·국물조미료,1,False,False,False,,,동전육수빻아서준비,완3,동전육수빻아서준비
M67367,도씨오일,기타,기타,1,False,False,False,,,도씨오일,완3,도씨오일
M67377,밀크코팅초콜렛,기타,기타,1,False,False,False,,,밀크코팅초콜렛,완3,밀크코팅초콜렛
M67397,견과류땅콩해바라기씨,기타,기타,1,False,True,True,,,견과류땅콩해바라기씨,완3,견과류땅콩해바라기씨
M67407,깍뚝썬사과,과일·견과,과일,1,False,True,True,,,깍뚝썬사과,완3,깍뚝썬사과
M67427,잘익은김치썬거,어패류,해조류,1,False,False,False,,,잘익은김치썬거,완3,잘익은김치썬거
M67467,물고기과자,기타,물·음료,1,False,False,False,,,물고기과자,완3,물고기과자
M67487,썬드라이토마토,채소류,열매채소,1,False,True,True,,,썬드라이토마토,완3,썬드라이토마토
M67517,곤약미아로니아,기타,기타,1,False,False,False,,,곤약미아로니아,완3,곤약미아로니아
M67527,멕시칸핫소스,기타,기타,1,False,False,False,,,멕시칸핫소스,완3,멕시칸핫소스
M67537,스지,양념·기름,액젓·국물조미료,1,False,False,False,,,스지,완3,스지
M67547,가루젤라틴식감이단단하길원하면,곡류·면,밀가루·전분,1,False,False,False,,,가루젤라틴식감이단단하길원하면,완3,가루젤라틴식감이단단하길원하면
M67557,할라피뇨취향에따라가감,기타,기타,1,False,False,False,,,할라피뇨취향에따라가감,완3,할라피뇨취향에따라가감
M67567,오일갓김치국물,어패류,해조류,1,False,False,False,,,오일갓김치국물,완3,오일갓김치국물
M67577,찹쌀밥아이어도됩니다,곡류·면,쌀,1,False,True,True,,,찹쌀밥아이어도됩니다,완3,찹쌀밥아이어도됩니다
M67587,오뚜기카레중간,기타,기타,1,False,False,False,,,카레중간,완3,오뚜기카레중간
M67627,아보카도중,채소류,열매채소,1,False,True,True,,,아보카도중,완3,아보카도중
M67647,건야채볶음,기타,기타,1,False,False,False,,,건야채볶음,완3,건야채볶음
M67657,우엉육수,양념·기름,액젓·국물조미료,1,False,True,True,,,우엉육수,완3,우엉육수
M67667,코코아가루정직한초코,곡류·면,밀가루·전분,1,False,False,False,,,코코아가루정직한초코,완3,코코아가루정직한초코
P00338,찹쌀가루모찌코가루,곡류·면,밀가루·전분,1,False,True,True,,,찹쌀가루모찌코가루,완3,찹쌀가루모찌코가루
M67697,타바소코,기타,기타,1,False,False,False,,,타바소코,완3,타바소코
M67707,만능볶음요리소스,기타,기타,1,False,False,False,,,만능볶음요리소스,완3,만능볶음요리소스
M67737,충전용콩배기,과일·견과,과일,1,False,False,False,,,충전용콩배기,완3,충전용콩배기
M67747,작은피망,기타,기타,1,False,True,True,,,작은피망,완3,작은피망
M67757,파세리가루,곡류·면,밀가루·전분,1,False,False,False,,,파세리가루,완3,파세리가루
M67767,작은비트,기타,기타,1,False,False,False,,,작은비트,완3,작은비트
M67787,복숭아과육만,기타,기타,1,False,True,True,,,복숭아과육만,완3,복숭아과육만
M67797,우유믹서기,유제품,우유·크림,1,False,True,True,,,우유믹서기,완3,우유믹서기
M67807,가공레몬즙,기타,기타,1,False,True,True,,,가공레몬즙,완3,가공레몬즙
M67817,방울토마토동량의토마토가능,채소류,열매채소,1,False,True,True,,,방울토마토동량의토마토가능,완3,방울토마토동량의토마토가능
M67837,무볶기,채소류,양념채소,1,False,False,False,,,무볶기,완3,무볶기
M67847,콕콕콕스파게,채소류,양념채소,1,False,False,False,,,콕콕콕스파게,완3,콕콕콕스파게
M67877,두부초당두부사이즈,가공식품,두부·묵,1,False,False,False,,,두부초당두부사이즈,완3,두부초당두부사이즈
M67907,말리부,기타,기타,1,False,False,False,,,말리부,완3,말리부
M67957,기타기호에맞는재료,기타,기타,1,False,False,False,,,기타기호에맞는재료,완3,기타기호에맞는재료
M67967,다크커버처초콜리,기타,기타,1,False,False,False,,,다크커버처초콜리,완3,다크커버처초콜리
M67977,무효소없으면빼도됨,곡류·면,밀가루·전분,1,False,False,False,,,무효소없으면빼도됨,완3,무효소없으면빼도됨
M67987,중화짜,기타,기타,1,False,False,False,,,중화짜,완3,중화짜
M68007,원당알룰로스,양념·기름,당류,1,False,False,False,,,원당알룰로스,완3,원당알룰로스
M68027,애플망고망고,과일·견과,과일,1,False,True,True,,,애플망고망고,완3,애플망고망고
M68037,초코필링쓸만큼,채소류,양념채소,1,False,False,False,,,초코필링쓸만큼,완3,초코필링쓸만큼
M68047,아일레스애플티백,기타,기타,1,False,False,False,,,아일레스애플티백,완3,아일레스애플티백
M68057,수육용아롱사태,기타,기타,1,False,False,False,,,수육용아롱사태,완3,수육용아롱사태
M68067,흰살생선대구,기타,기타,1,False,False,False,,,흰살생선대구,완3,흰살생선대구
M68077,토닉장미토닉이없음일반토닉가능,기타,기타,1,False,False,False,,,토닉장미토닉이없음일반토닉가능,완3,토닉장미토닉이없음일반토닉가능
M68117,모자반몰,기타,기타,1,False,False,False,,,모자반몰,완3,모자반몰
M68137,찹쌀풀육수,곡류·면,밀가루·전분,1,False,True,True,,,찹쌀풀육수,완3,찹쌀풀육수
M68147,북어포손바닥만한사이즈,기타,기타,1,False,True,True,,,북어포손바닥만한사이즈,완3,북어포손바닥만한사이즈
M68157,견과,기타,기타,1,False,False,False,,,견과,완3,견과
M68177,맛있는밥오뚜기,기타,기타,1,False,False,False,,,맛있는밥오뚜기,완3,맛있는밥오뚜기
M68217,오리엔탈소스간,기타,기타,1,False,False,False,,,오리엔탈소스간,완3,오리엔탈소스간
M68237,레드페퍼후레이크,기타,기타,1,False,False,False,,,레드페퍼후레이크,완3,레드페퍼후레이크
M68277,전복살,기타,기타,1,False,True,True,,,전복살,완3,전복살
M68307,라임레몬으로,기타,기타,1,False,True,True,,,라임레몬으로,완3,라임레몬으로
M68317,북어채북어채무침,채소류,양념채소,1,False,True,True,,,북어채북어채무침,완3,북어채북어채무침
M68327,로투스,유제품,우유·크림,1,False,True,True,,,로투스,완3,로투스
M68337,왕열기,기타,기타,1,False,False,False,,,왕열기,완3,왕열기
M68347,볶음김치다진것종이컵,어패류,해조류,1,False,False,False,,,볶음김치다진것종이컵,완3,볶음김치다진것종이컵
M68367,타힌,기타,기타,1,False,False,False,,,타힌,완3,타힌
M68377,두부물기제거한,가공식품,두부·묵,1,False,False,False,,,두부물기제거한,완3,두부물기제거한
M68397,스치라차칠리소스,채소류,열매채소,1,False,False,False,,,스치라차칠리소스,완3,스치라차칠리소스
M68407,발사믹크림가니쉬선택재료,유제품,우유·크림,1,False,False,False,,,발사믹크림가니쉬,완3,발사믹크림가니쉬선택재료
M68417,크로,기타,기타,1,False,False,False,,,크로,완3,크로
M68427,당침콩,양념·기름,당류,1,False,False,False,,,당침콩,완3,당침콩
M68447,핫초코분말,기타,기타,1,False,False,False,,,핫초코분말,완3,핫초코분말
M68457,작은미트볼,기타,기타,1,False,False,False,,,작은미트볼,완3,작은미트볼
M68487,껍질벗긴토막된닭,육류·계란,닭고기,1,False,False,False,,,껍질벗긴토막된닭,완3,껍질벗긴토막된닭
M68497,끓였다식힌물,기타,물·음료,1,False,False,False,,,끓였다식힌물,완3,끓였다식힌물
M68527,찰현미풀죽,기타,기타,1,False,False,False,,,찰현미풀죽,완3,찰현미풀죽
M68547,인스턴트커피파우더,채소류,양념채소,1,False,False,False,,,인스턴트커피파우더,완3,인스턴트커피파우더
M68567,초코와플,기타,기타,1,False,False,False,,,초코와플,완3,초코와플
M68597,삼나물,채소류,잎채소,1,False,False,False,,,삼나물,완3,삼나물
M68657,물대추고만들때물,기타,물·음료,1,False,False,False,,,물대추고만들때물,완3,물대추고만들때물
M68667,매시포테이토파우더,채소류,양념채소,1,False,False,False,,,매시포테이토파우더,완3,매시포테이토파우더
M68677,보통판쵸코,기타,기타,1,False,False,False,,,보통판쵸코,완3,보통판쵸코
M68687,딸기잼등과일잼,기타,기타,1,False,True,True,,,딸기잼등과일잼,완3,딸기잼등과일잼
M68697,뒷다리용,기타,기타,1,False,False,False,,,뒷다리용,완3,뒷다리용
M68707,사골육수스프,양념·기름,액젓·국물조미료,1,False,False,False,,,사골육수스프,완3,사골육수스프
M68727,오레가노홀버터,유제품,버터,1,False,False,False,,,오레가노홀버터,완3,오레가노홀버터
M68737,녹말녹말물,기타,물·음료,1,False,False,False,,,녹말녹말물,완3,녹말녹말물
M68767,붉닭소스,육류·계란,닭고기,1,False,False,False,,,붉닭소스,완3,붉닭소스
M68777,토마토소스케찹가능,채소류,열매채소,1,False,True,True,,,토마토소스케찹가능,완3,토마토소스케찹가능
M68787,만들었던소불고기,기타,기타,1,False,False,False,,,만들었던소불고기,완3,만들었던소불고기
M68797,쿠키우리밀고소밀,기타,기타,1,False,False,False,,,쿠키우리밀고소밀,완3,쿠키우리밀고소밀
M68807,방울토마토크기에따라,채소류,열매채소,1,False,True,True,,,방울토마토크기에따라,완3,방울토마토크기에따라
M68817,건조열대과일믹스,기타,기타,1,False,False,False,,,건조열대과일믹스,완3,건조열대과일믹스
